,ID,Cocina,Rating
1784,893,0,0.04570397601515575
1787,894,1,0.015517090209362615
1789,895,1,0.0008474478896206505
1791,896,1,0.017962039600103282
1793,897,1,0.0034338038846705387
1794,898,0,0.06639229377423907
1797,899,1,0.024916574805720102
1798,900,0,0.021831619070021062
1800,901,0,0.07915326109822324
1803,902,1,0.013258230240690273
1805,903,1,0.014478804520982111
1807,904,1,0.0005586843599405336
1809,905,1,0.017962039600103282
1810,906,0,0.07915326109822324
1812,907,0,0.023792727450727014
1815,908,1,0.0015525588692482017
1816,909,0,0.08313159154262718
1819,910,1,0.024916574805720102
1820,911,0,0.023792727450727014
1822,912,0,0.06639229377423907
1824,913,0,0.019987432371153968
1826,914,0,0.06639229377423907
1829,915,1,0.015517090209362615
1831,916,1,0.014478804520982111
1833,917,1,0.013258230240690273
1834,918,0,0.022609444732111985
1836,919,0,0.019938270974564562
1839,920,1,0.000544848347847818
1840,921,0,0.019938270974564562
1843,922,1,0.015517090209362615
1845,923,1,0.01963877892382006
1846,924,0,0.05125446362130375
1849,925,1,0.016612802944745163
1851,926,1,0.002294038486367846
1853,927,1,0.017962039600103282
1855,928,1,0.01164448603523606
1856,929,0,0.020669431141921935
1858,930,0,0.039094848090295495
1861,931,1,0.01963877892382006
1862,932,0,0.023792727450727014
1865,933,1,0.000582048655183078
1867,934,1,0.0005424821127427082
1868,935,0,0.020473164334761255
1870,936,0,0.07390026776884878
1872,937,0,0.08313159154262718
1875,938,1,0.0006048982778773382
1876,939,0,0.020473164334761255
1879,940,1,0.015517090209362615
1881,941,1,0.021523566692135537
1882,942,0,0.05125446362130375
1884,943,0,0.07617443647188171
1886,944,0,0.07617443647188171
1888,945,0,0.022609444732111985
1891,946,1,0.0005424821127427082
1893,947,1,0.017962039600103282
1894,948,0,0.025641540045855823
1896,949,0,0.019938270974564562
1898,950,0,0.019938270974564562
1900,951,0,0.05975339843420946
1903,952,1,0.01963877892382006
1905,953,1,0.0005424821127427082
1907,954,1,0.000582048655183078
1908,955,0,0.06862576603874605
1911,956,1,0.017962039600103282
1913,957,1,0.0015525588692482017
1915,958,1,0.015517090209362615
1916,959,0,0.04570397601515575
1919,960,1,0.0005392999643213525
1921,961,1,0.016612802944745163
1922,962,0,0.020669431141921935
1924,963,0,0.0704074012410515
1926,964,0,0.05125446362130375
1928,965,0,0.04570397601515575
1931,966,1,0.013258230240690273
1933,967,1,0.024916574805720102
1934,968,0,0.06639229377423907
1937,969,1,0.009571489182951521
1938,970,0,0.020119384262641024
1940,971,0,0.025641540045855823
1942,972,0,0.020119384262641024
1944,973,0,0.03301833774776618
1947,974,1,0.024916574805720102
1948,975,0,0.03301833774776618
1951,976,1,0.021523566692135537
1953,977,1,0.0007143880763163934
1954,978,0,0.020669431141921935
1957,979,1,0.024916574805720102
1959,980,1,0.014478804520982111
1961,981,1,0.000544848347847818
1963,982,1,0.0008474478896206505
1965,983,1,0.0005406869231263233
1967,984,1,0.0034338038846705387
1968,985,0,0.06862576603874605
1971,986,1,0.002294038486367846
1972,987,0,0.019987432371153968
1975,988,1,0.0005524315450513781
1977,989,1,0.005094185378934588
1979,990,1,0.0015525588692482017
1980,991,0,0.0704074012410515
1983,992,1,0.0005586843599405336
1984,993,0,0.020935058936768232
1986,994,0,0.020046734653866142
1988,995,0,0.020046734653866142
1991,996,1,0.002294038486367846
1993,997,1,0.0005678955203332636
1995,998,1,0.021523566692135537
1997,999,1,0.0034338038846705387
1999,1000,1,0.016612802944745163
2001,1001,1,0.0034338038846705387
2003,1002,1,0.0010998617987515332
2005,1003,1,0.016612802944745163
2006,1004,0,0.05125446362130375
2009,1005,1,0.0005678955203332636
2011,1006,1,0.0006439048925888955
2012,1007,0,0.05975339843420946
2015,1008,1,0.0005678955203332636
2016,1009,0,0.019987432371153968
2019,1010,1,0.0010998617987515332
2021,1011,1,0.009571489182951521
2023,1012,1,0.0005678955203332636
2024,1013,0,0.019938270974564562
2027,1014,1,0.021523566692135537
2029,1015,1,0.021523566692135537
2030,1016,0,0.05125446362130375
2032,1017,0,0.05568323764523088
2035,1018,1,0.014478804520982111
2037,1019,1,0.0005678955203332636
2039,1020,1,0.002294038486367846
2041,1021,1,0.0005524315450513781
2042,1022,0,0.05568323764523088
2044,1023,0,0.04570397601515575
2046,1024,0,0.0704074012410515
2049,1025,1,0.009571489182951521
2051,1026,1,0.0007143880763163934
2053,1027,1,0.007247010157210567
2055,1028,1,0.023358349359532585
2057,1029,1,0.000582048655183078
2059,1030,1,0.0008474478896206505
2061,1031,1,0.0006048982778773382
2063,1032,1,0.0005524315450513781
2064,1033,0,0.019938270974564562
2066,1034,0,0.020473164334761255
2068,1035,0,0.019987432371153968
2070,1036,0,0.0634352788099379
2073,1037,1,0.02610741196952646
2075,1038,1,0.023358349359532585
2077,1039,1,0.009571489182951521
2078,1040,0,0.039094848090295495
2081,1041,1,0.01164448603523606
2082,1042,0,0.07617443647188171
2085,1043,1,0.0005406869231263233
2086,1044,0,0.07206650049253928
2089,1045,1,0.0010998617987515332
2090,1046,0,0.04570397601515575
2092,1047,0,0.05975339843420946
2095,1048,1,0.000582048655183078
2097,1049,1,0.0005392999643213525
2099,1050,1,0.0006439048925888955
2100,1051,0,0.06639229377423907
2103,1052,1,0.02610741196952646
2105,1053,1,0.024916574805720102
2107,1054,1,0.0005406869231263233
2109,1055,1,0.02610741196952646
2110,1056,0,0.020669431141921935
2113,1057,1,0.014478804520982111
2115,1058,1,0.007247010157210567
2116,1059,0,0.022609444732111985
2118,1060,0,0.020935058936768232
2120,1061,0,0.07915326109822324
2123,1062,1,0.0008474478896206505
2124,1063,0,0.0704074012410515
2126,1064,0,0.05125446362130375
2129,1065,1,0.016612802944745163
2131,1066,1,0.0005480340774336701
2133,1067,1,0.015517090209362615
2135,1068,1,0.0006439048925888955
2137,1069,1,0.01164448603523606
2138,1070,0,0.04570397601515575
2140,1071,0,0.020669431141921935
2142,1072,0,0.023792727450727014
2144,1073,0,0.03301833774776618
2146,1074,0,0.06862576603874605
2149,1075,1,0.005094185378934588
2151,1076,1,0.015517090209362615
2152,1077,0,0.07617443647188171
2155,1078,1,0.0005392999643213525
2156,1079,0,0.028559202326338975
2158,1080,0,0.0704074012410515
2161,1081,1,0.023358349359532585
2163,1082,1,0.015517090209362615
2165,1083,1,0.0034338038846705387
2166,1084,0,0.07206650049253928
2169,1085,1,0.0005480340774336701
2170,1086,0,0.028559202326338975
2172,1087,0,0.04570397601515575
2175,1088,1,0.0005406869231263233
2176,1089,0,0.08313159154262718
2179,1090,1,0.0015525588692482017
2180,1091,0,0.025641540045855823
2182,1092,0,0.08313159154262718
2185,1093,1,0.02610741196952646
2186,1094,0,0.020209883195027843
2188,1095,0,0.04570397601515575
2190,1096,0,0.02130407112782585
2192,1097,0,0.019987432371153968
2195,1098,1,0.013258230240690273
2197,1099,1,0.002294038486367846
2198,1100,0,0.0704074012410515
2200,1101,0,0.039094848090295495
2203,1102,1,0.002294038486367846
2204,1103,0,0.019938270974564562
2206,1104,0,0.039094848090295495
2209,1105,1,0.0005424821127427082
2210,1106,0,0.020935058936768232
2212,1107,0,0.020324672777832082
2215,1108,1,0.023358349359532585
2216,1109,0,0.022609444732111985
2219,1110,1,0.0008474478896206505
2220,1111,0,0.025641540045855823
2222,1112,0,0.06639229377423907
2224,1113,0,0.05125446362130375
2226,1114,0,0.07206650049253928
2228,1115,0,0.020209883195027843
2231,1116,1,0.0005524315450513781
2232,1117,0,0.039094848090295495
2234,1118,0,0.05568323764523088
2236,1119,0,0.020669431141921935
2239,1120,1,0.02610741196952646
2241,1121,1,0.02610741196952646
2242,1122,0,0.028559202326338975
2244,1123,0,0.039094848090295495
2247,1124,1,0.000544848347847818
2248,1125,0,0.05568323764523088
2250,1126,0,0.020046734653866142
2253,1127,1,0.000544848347847818
2254,1128,0,0.022609444732111985
2257,1129,1,0.013258230240690273
2258,1130,0,0.03301833774776618
2261,1131,1,0.014478804520982111
2262,1132,0,0.019987432371153968
2265,1133,1,0.017962039600103282
2267,1134,1,0.0007143880763163934
2269,1135,1,0.024916574805720102
2270,1136,0,0.07617443647188171
2273,1137,1,0.007247010157210567
2274,1138,0,0.06639229377423907
2276,1139,0,0.019938270974564562
2279,1140,1,0.014478804520982111
2280,1141,0,0.022609444732111985
2282,1142,0,0.039094848090295495
2285,1143,1,0.0005480340774336701
2286,1144,0,0.020209883195027843
2288,1145,0,0.019987432371153968
2291,1146,1,0.024916574805720102
2292,1147,0,0.07617443647188171
2294,1148,0,0.020209883195027843
2296,1149,0,0.08313159154262718
2298,1150,0,0.06862576603874605
2300,1151,0,0.07915326109822324
2302,1152,0,0.028559202326338975
2304,1153,0,0.022609444732111985
2307,1154,1,0.0007143880763163934
2309,1155,1,0.0005678955203332636
2310,1156,0,0.07206650049253928
2313,1157,1,0.0006439048925888955
2314,1158,0,0.020324672777832082
2316,1159,0,0.07915326109822324
2319,1160,1,0.0005586843599405336
2320,1161,0,0.020324672777832082
2323,1162,1,0.000544848347847818
2325,1163,1,0.0010998617987515332
2327,1164,1,0.0005678955203332636
2328,1165,0,0.08313159154262718
2331,1166,1,0.01164448603523606
2333,1167,1,0.0008474478896206505
2335,1168,1,0.024916574805720102
2336,1169,0,0.020209883195027843
2338,1170,0,0.06639229377423907
2341,1171,1,0.014478804520982111
2342,1172,0,0.021831619070021062
2344,1173,0,0.06862576603874605
2347,1174,1,0.016612802944745163
2348,1175,0,0.020209883195027843
2351,1176,1,0.0005678955203332636
2352,1177,0,0.02130407112782585
2354,1178,0,0.023792727450727014
2357,1179,1,0.0007143880763163934
2359,1180,1,0.016612802944745163
2361,1181,1,0.016612802944745163
2362,1182,0,0.04570397601515575
2365,1183,1,0.0005424821127427082
2367,1184,1,0.002294038486367846
2368,1185,0,0.023792727450727014
2370,1186,0,0.020324672777832082
2372,1187,0,0.08846236970710758
2375,1188,1,0.0005480340774336701
2377,1189,1,0.0005424821127427082
2378,1190,0,0.020473164334761255
2380,1191,0,0.08846236970710758
2383,1192,1,0.023358349359532585
2385,1193,1,0.024916574805720102
2387,1194,1,0.0006048982778773382
2388,1195,0,0.021831619070021062
2391,1196,1,0.0034338038846705387
2393,1197,1,0.0006439048925888955
2395,1198,1,0.0006439048925888955
2397,1199,1,0.016612802944745163
2399,1200,1,0.002294038486367846
2401,1201,1,0.0005586843599405336
2403,1202,1,0.0034338038846705387
2404,1203,0,0.03301833774776618
2407,1204,1,0.000544848347847818
2408,1205,0,0.028559202326338975
2410,1206,0,0.05125446362130375
2412,1207,0,0.020119384262641024
2415,1208,1,0.013258230240690273
2417,1209,1,0.024916574805720102
2418,1210,0,0.021831619070021062
2421,1211,1,0.01963877892382006
2423,1212,1,0.021523566692135537
2425,1213,1,0.0005586843599405336
2426,1214,0,0.07206650049253928
2429,1215,1,0.0005480340774336701
2431,1216,1,0.014478804520982111
2433,1217,1,0.0006048982778773382
2434,1218,0,0.08313159154262718
2437,1219,1,0.0008474478896206505
2438,1220,0,0.020669431141921935
2440,1221,0,0.020209883195027843
2442,1222,0,0.03301833774776618
2445,1223,1,0.017962039600103282
2447,1224,1,0.0005424821127427082
2449,1225,1,0.000544848347847818
2451,1226,1,0.02610741196952646
2453,1227,1,0.0005392999643213525
2454,1228,0,0.020473164334761255
2457,1229,1,0.021523566692135537
2459,1230,1,0.0008474478896206505
2460,1231,0,0.025641540045855823
2463,1232,1,0.0005424821127427082
2464,1233,0,0.07390026776884878
2466,1234,0,0.020669431141921935
2469,1235,1,0.0005424821127427082
2471,1236,1,0.0005392999643213525
2472,1237,0,0.07617443647188171
2474,1238,0,0.05975339843420946
2476,1239,0,0.020669431141921935
2478,1240,0,0.05125446362130375
2481,1241,1,0.014478804520982111
2482,1242,0,0.019938270974564562
2484,1243,0,0.020046734653866142
2487,1244,1,0.024916574805720102
2488,1245,0,0.08846236970710758
2491,1246,1,0.005094185378934588
2492,1247,0,0.020209883195027843
2495,1248,1,0.002294038486367846
2497,1249,1,0.0005524315450513781
2498,1250,0,0.020046734653866142
2500,1251,0,0.039094848090295495
2503,1252,1,0.0005406869231263233
2505,1253,1,0.015517090209362615
2506,1254,0,0.05125446362130375
2509,1255,1,0.015517090209362615
2511,1256,1,0.0008474478896206505
2513,1257,1,0.0015525588692482017
2514,1258,0,0.019938270974564562
2516,1259,0,0.02130407112782585
2519,1260,1,0.0005678955203332636
2520,1261,0,0.020473164334761255
2523,1262,1,0.01963877892382006
2525,1263,1,0.014478804520982111
2527,1264,1,0.0008474478896206505
2528,1265,0,0.020046734653866142
2530,1266,0,0.019938270974564562
2533,1267,1,0.0006439048925888955
2534,1268,0,0.0634352788099379
2537,1269,1,0.017962039600103282
2538,1270,0,0.06862576603874605
2540,1271,0,0.03301833774776618
2542,1272,0,0.06639229377423907
2544,1273,0,0.020473164334761255
2546,1274,0,0.020119384262641024
2549,1275,1,0.0008474478896206505
2550,1276,0,0.07206650049253928
2552,1277,0,0.0634352788099379
2554,1278,0,0.019938270974564562
2556,1279,0,0.019938270974564562
2558,1280,0,0.0704074012410515
2560,1281,0,0.039094848090295495
2563,1282,1,0.01164448603523606
2564,1283,0,0.020324672777832082
2566,1284,0,0.020209883195027843
2569,1285,1,0.024916574805720102
2570,1286,0,0.05568323764523088
2572,1287,0,0.0704074012410515
2575,1288,1,0.0005480340774336701
2577,1289,1,0.01963877892382006
2578,1290,0,0.0704074012410515
2580,1291,0,0.06862576603874605
2582,1292,0,0.07390026776884878
2584,1293,0,0.0634352788099379
2586,1294,0,0.020046734653866142
2589,1295,1,0.0005424821127427082
2591,1296,1,0.01963877892382006
2592,1297,0,0.020473164334761255
2594,1298,0,0.020209883195027843
2597,1299,1,0.005094185378934588
2599,1300,1,0.01963877892382006
2600,1301,0,0.020209883195027843
2602,1302,0,0.020209883195027843
2605,1303,1,0.0007143880763163934
2607,1304,1,0.0005392999643213525
2608,1305,0,0.020669431141921935
2610,1306,0,0.0704074012410515
2613,1307,1,0.023358349359532585
2614,1308,0,0.07617443647188171
2617,1309,1,0.0005392999643213525
2618,1310,0,0.020669431141921935
2620,1311,0,0.02130407112782585
2623,1312,1,0.024916574805720102
2625,1313,1,0.0005586843599405336
2627,1314,1,0.01164448603523606
2628,1315,0,0.06639229377423907
2630,1316,0,0.05125446362130375
2632,1317,0,0.05568323764523088
2634,1318,0,0.023792727450727014
2637,1319,1,0.002294038486367846
2638,1320,0,0.05125446362130375
2641,1321,1,0.013258230240690273
2642,1322,0,0.08313159154262718
2645,1323,1,0.024916574805720102
2647,1324,1,0.0005424821127427082
2649,1325,1,0.01164448603523606
2650,1326,0,0.020935058936768232
2652,1327,0,0.07617443647188171
2654,1328,0,0.0634352788099379
2656,1329,0,0.039094848090295495
2658,1330,0,0.03301833774776618
2660,1331,0,0.05975339843420946
2663,1332,1,0.005094185378934588
2664,1333,0,0.07206650049253928
2666,1334,0,0.07617443647188171
2669,1335,1,0.0005406869231263233
2671,1336,1,0.0005524315450513781
2673,1337,1,0.0007143880763163934
2674,1338,0,0.020935058936768232
2677,1339,1,0.017962039600103282
2679,1340,1,0.021523566692135537
2681,1341,1,0.0005424821127427082
2682,1342,0,0.020669431141921935
2684,1343,0,0.020119384262641024
2686,1344,0,0.020119384262641024
2689,1345,1,0.021523566692135537
2690,1346,0,0.06862576603874605
2692,1347,0,0.07915326109822324
2695,1348,1,0.02610741196952646
2696,1349,0,0.020209883195027843
2699,1350,1,0.007247010157210567
2701,1351,1,0.01963877892382006
2702,1352,0,0.05125446362130375
2704,1353,0,0.028559202326338975
2706,1354,0,0.03301833774776618
2709,1355,1,0.009571489182951521
2710,1356,0,0.019987432371153968
2713,1357,1,0.0005586843599405336
2715,1358,1,0.007247010157210567
2716,1359,0,0.05975339843420946
2718,1360,0,0.07915326109822324
2720,1361,0,0.022609444732111985
2723,1362,1,0.002294038486367846
2725,1363,1,0.000582048655183078
2726,1364,0,0.05125446362130375
2729,1365,1,0.0006439048925888955
2731,1366,1,0.016612802944745163
2732,1367,0,0.08846236970710758
2735,1368,1,0.002294038486367846
2736,1369,0,0.04570397601515575
2739,1370,1,0.007247010157210567
2740,1371,0,0.020209883195027843
2742,1372,0,0.021831619070021062
2745,1373,1,0.0007143880763163934
2746,1374,0,0.023792727450727014
2748,1375,0,0.020046734653866142
2750,1376,0,0.025641540045855823
2752,1377,0,0.0634352788099379
2754,1378,0,0.020935058936768232
2757,1379,1,0.01164448603523606
2759,1380,1,0.0005406869231263233
2761,1381,1,0.023358349359532585
2762,1382,0,0.05975339843420946
2764,1383,0,0.05568323764523088
2766,1384,0,0.08313159154262718
2768,1385,0,0.08846236970710758
2771,1386,1,0.0005406869231263233
2772,1387,0,0.028559202326338975
2775,1388,1,0.0005406869231263233
2776,1389,0,0.020935058936768232
2778,1390,0,0.06639229377423907
2781,1391,1,0.0006439048925888955
2783,1392,1,0.0005406869231263233
2784,1393,0,0.05125446362130375
2786,1394,0,0.07915326109822324
2788,1395,0,0.020046734653866142
2790,1396,0,0.04570397601515575
2793,1397,1,0.0034338038846705387
2794,1398,0,0.0704074012410515
2796,1399,0,0.020119384262641024
2799,1400,1,0.002294038486367846
2801,1401,1,0.000582048655183078
2803,1402,1,0.016612802944745163
2804,1403,0,0.08846236970710758
2806,1404,0,0.07915326109822324
2809,1405,1,0.000544848347847818
2810,1406,0,0.07915326109822324
2812,1407,0,0.020669431141921935
2815,1408,1,0.0005678955203332636
2817,1409,1,0.0015525588692482017
2819,1410,1,0.0005480340774336701
2821,1411,1,0.0005524315450513781
2823,1412,1,0.023358349359532585
2824,1413,0,0.021831619070021062
2827,1414,1,0.0010998617987515332
2828,1415,0,0.07206650049253928
2831,1416,1,0.014478804520982111
2833,1417,1,0.0007143880763163934
2834,1418,0,0.020473164334761255
2836,1419,0,0.020935058936768232
2838,1420,0,0.0634352788099379
2841,1421,1,0.002294038486367846
2842,1422,0,0.06862576603874605
2844,1423,0,0.023792727450727014
2847,1424,1,0.0005406869231263233
2849,1425,1,0.021523566692135537
2851,1426,1,0.01963877892382006
2853,1427,1,0.013258230240690273
2854,1428,0,0.019987432371153968
2856,1429,0,0.05125446362130375
2858,1430,0,0.019987432371153968
2860,1431,0,0.07206650049253928
2862,1432,0,0.019938270974564562
2865,1433,1,0.024916574805720102
2867,1434,1,0.015517090209362615
2869,1435,1,0.0008474478896206505
2870,1436,0,0.05568323764523088
2873,1437,1,0.0034338038846705387
2874,1438,0,0.020046734653866142
2877,1439,1,0.01963877892382006
2878,1440,0,0.021831619070021062
2881,1441,1,0.017962039600103282
2882,1442,0,0.028559202326338975
2884,1443,0,0.0634352788099379
2887,1444,1,0.016612802944745163
2889,1445,1,0.01164448603523606
2890,1446,0,0.07390026776884878
2893,1447,1,0.02610741196952646
2894,1448,0,0.019938270974564562
2896,1449,0,0.020209883195027843
2899,1450,1,0.0006048982778773382
2900,1451,0,0.0634352788099379
2902,1452,0,0.04570397601515575
2904,1453,0,0.020119384262641024
2907,1454,1,0.0008474478896206505
2909,1455,1,0.002294038486367846
2910,1456,0,0.025641540045855823
2912,1457,0,0.0704074012410515
2914,1458,0,0.05975339843420946
2916,1459,0,0.020324672777832082
2919,1460,1,0.0005524315450513781
2921,1461,1,0.000582048655183078
2923,1462,1,0.0005424821127427082
2924,1463,0,0.039094848090295495
2927,1464,1,0.0005480340774336701
2928,1465,0,0.020935058936768232
2931,1466,1,0.005094185378934588
2932,1467,0,0.022609444732111985
2935,1468,1,0.015517090209362615
2936,1469,0,0.0704074012410515
2939,1470,1,0.013258230240690273
2940,1471,0,0.06862576603874605
2943,1472,1,0.0034338038846705387
2945,1473,1,0.0007143880763163934
2947,1474,1,0.021523566692135537
2949,1475,1,0.0006048982778773382
2951,1476,1,0.01963877892382006
2952,1477,0,0.020669431141921935
2955,1478,1,0.0006048982778773382
2956,1479,0,0.022609444732111985
2959,1480,1,0.02610741196952646
2960,1481,0,0.028559202326338975
2962,1482,0,0.020324672777832082
2965,1483,1,0.0005424821127427082
2966,1484,0,0.020046734653866142
2969,1485,1,0.002294038486367846
2970,1486,0,0.05125446362130375
2973,1487,1,0.0006439048925888955
2975,1488,1,0.01963877892382006
2976,1489,0,0.020473164334761255
2978,1490,0,0.019938270974564562
2981,1491,1,0.0005406869231263233
2982,1492,0,0.07617443647188171
2984,1493,0,0.020046734653866142
2987,1494,1,0.009571489182951521
2988,1495,0,0.08846236970710758
2990,1496,0,0.07390026776884878
2992,1497,0,0.05125446362130375
2994,1498,0,0.05975339843420946
2997,1499,1,0.007247010157210567
2998,1500,0,0.06862576603874605
3000,1501,0,0.07206650049253928
3003,1502,1,0.0005480340774336701
3005,1503,1,0.014478804520982111
3007,1504,1,0.007247010157210567
3008,1505,0,0.020119384262641024
3011,1506,1,0.002294038486367846
3012,1507,0,0.07915326109822324
3015,1508,1,0.01164448603523606
3017,1509,1,0.007247010157210567
3019,1510,1,0.0034338038846705387
3021,1511,1,0.0006048982778773382
3022,1512,0,0.019938270974564562
3025,1513,1,0.0005424821127427082
3027,1514,1,0.02610741196952646
3028,1515,0,0.0634352788099379
3030,1516,0,0.020669431141921935
3032,1517,0,0.020473164334761255
3034,1518,0,0.028559202326338975
3036,1519,0,0.020119384262641024
3038,1520,0,0.08846236970710758
3041,1521,1,0.01963877892382006
3043,1522,1,0.005094185378934588
3045,1523,1,0.0007143880763163934
3046,1524,0,0.039094848090295495
3049,1525,1,0.023358349359532585
3050,1526,0,0.05568323764523088
3052,1527,0,0.020669431141921935
3055,1528,1,0.024916574805720102
3056,1529,0,0.05125446362130375
3058,1530,0,0.019987432371153968
3061,1531,1,0.0006439048925888955
3062,1532,0,0.0704074012410515
3065,1533,1,0.01164448603523606
3067,1534,1,0.024916574805720102
3068,1535,0,0.04570397601515575
3071,1536,1,0.015517090209362615
3073,1537,1,0.005094185378934588
3074,1538,0,0.023792727450727014
3077,1539,1,0.0005424821127427082
3079,1540,1,0.017962039600103282
3080,1541,0,0.05125446362130375
3082,1542,0,0.07617443647188171
3085,1543,1,0.0005406869231263233
3086,1544,0,0.028559202326338975
3089,1545,1,0.0006048982778773382
3090,1546,0,0.05568323764523088
3092,1547,0,0.020473164334761255
3094,1548,0,0.020935058936768232
3097,1549,1,0.000582048655183078
3098,1550,0,0.020046734653866142
3101,1551,1,0.013258230240690273
3103,1552,1,0.016612802944745163
3105,1553,1,0.007247010157210567
3107,1554,1,0.0005678955203332636
3109,1555,1,0.014478804520982111
3110,1556,0,0.022609444732111985
3113,1557,1,0.013258230240690273
3114,1558,0,0.020046734653866142
3117,1559,1,0.000544848347847818
3118,1560,0,0.07617443647188171
3120,1561,0,0.039094848090295495
3123,1562,1,0.0006048982778773382
3124,1563,0,0.020119384262641024
3126,1564,0,0.0634352788099379
3129,1565,1,0.002294038486367846
3130,1566,0,0.019987432371153968
3133,1567,1,0.0005392999643213525
3134,1568,0,0.021831619070021062
3136,1569,0,0.07915326109822324
3138,1570,0,0.05568323764523088
3140,1571,0,0.019938270974564562
3143,1572,1,0.01164448603523606
3145,1573,1,0.0005424821127427082
3146,1574,0,0.07390026776884878
3149,1575,1,0.000582048655183078
3150,1576,0,0.06639229377423907
3152,1577,0,0.020046734653866142
3155,1578,1,0.007247010157210567
3156,1579,0,0.07390026776884878
3158,1580,0,0.07206650049253928
3160,1581,0,0.07915326109822324
3163,1582,1,0.013258230240690273
3165,1583,1,0.0007143880763163934
3166,1584,0,0.021831619070021062
3169,1585,1,0.0010998617987515332
3171,1586,1,0.016612802944745163
3172,1587,0,0.023792727450727014
3175,1588,1,0.0005480340774336701
3176,1589,0,0.021831619070021062
3179,1590,1,0.0005524315450513781
3180,1591,0,0.028559202326338975
3182,1592,0,0.05125446362130375
3185,1593,1,0.009571489182951521
3186,1594,0,0.02130407112782585
3188,1595,0,0.06862576603874605
3191,1596,1,0.0006439048925888955
3192,1597,0,0.08846236970710758
3195,1598,1,0.005094185378934588
3197,1599,1,0.021523566692135537
3199,1600,1,0.013258230240690273
3201,1601,1,0.0005586843599405336
3202,1602,0,0.020209883195027843
3204,1603,0,0.020473164334761255
3207,1604,1,0.01963877892382006
3208,1605,0,0.019987432371153968
3210,1606,0,0.028559202326338975
3213,1607,1,0.023358349359532585
3215,1608,1,0.0005678955203332636
3217,1609,1,0.005094185378934588
3219,1610,1,0.023358349359532585
3221,1611,1,0.002294038486367846
3222,1612,0,0.02130407112782585
3224,1613,0,0.028559202326338975
3226,1614,0,0.02130407112782585
3228,1615,0,0.07206650049253928
3230,1616,0,0.02130407112782585
3232,1617,0,0.08313159154262718
3234,1618,0,0.022609444732111985
3236,1619,0,0.020046734653866142
3239,1620,1,0.015517090209362615
3240,1621,0,0.025641540045855823
3243,1622,1,0.000544848347847818
3245,1623,1,0.0005586843599405336
3246,1624,0,0.05975339843420946
3248,1625,0,0.07915326109822324
3251,1626,1,0.0005424821127427082
3252,1627,0,0.020935058936768232
3254,1628,0,0.07390026776884878
3256,1629,0,0.022609444732111985
3258,1630,0,0.06862576603874605
3261,1631,1,0.02610741196952646
3262,1632,0,0.02130407112782585
3264,1633,0,0.019938270974564562
3267,1634,1,0.009571489182951521
3268,1635,0,0.020119384262641024
3271,1636,1,0.0008474478896206505
3273,1637,1,0.024916574805720102
3274,1638,0,0.020324672777832082
3277,1639,1,0.023358349359532585
3278,1640,0,0.028559202326338975
3281,1641,1,0.0008474478896206505
3283,1642,1,0.000582048655183078
3284,1643,0,0.05125446362130375
3287,1644,1,0.021523566692135537
3289,1645,1,0.0005586843599405336
3290,1646,0,0.07617443647188171
3292,1647,0,0.03301833774776618
3295,1648,1,0.0005524315450513781
3297,1649,1,0.023358349359532585
3298,1650,0,0.019987432371153968
3301,1651,1,0.01164448603523606
3303,1652,1,0.0010998617987515332
3305,1653,1,0.000544848347847818
3306,1654,0,0.020209883195027843
3308,1655,0,0.06639229377423907
3310,1656,0,0.0634352788099379
3312,1657,0,0.07617443647188171
3315,1658,1,0.0005524315450513781
3316,1659,0,0.08313159154262718
3319,1660,1,0.0005524315450513781
3320,1661,0,0.028559202326338975
3323,1662,1,0.0008474478896206505
3325,1663,1,0.0005586843599405336
3326,1664,0,0.06862576603874605
3329,1665,1,0.000582048655183078
3331,1666,1,0.005094185378934588
3332,1667,0,0.04570397601515575
3335,1668,1,0.005094185378934588
3336,1669,0,0.020935058936768232
3339,1670,1,0.007247010157210567
3341,1671,1,0.0005586843599405336
3342,1672,0,0.020473164334761255
3345,1673,1,0.0005586843599405336
3347,1674,1,0.0005524315450513781
3348,1675,0,0.025641540045855823
3351,1676,1,0.017962039600103282
3352,1677,0,0.05125446362130375
3354,1678,0,0.03301833774776618
3357,1679,1,0.017962039600103282
3358,1680,0,0.07390026776884878
3360,1681,0,0.023792727450727014
3362,1682,0,0.022609444732111985
3364,1683,0,0.08846236970710758
3367,1684,1,0.013258230240690273
3369,1685,1,0.0005678955203332636
3371,1686,1,0.015517090209362615
3373,1687,1,0.005094185378934588
3374,1688,0,0.019938270974564562
3376,1689,0,0.0704074012410515
3379,1690,1,0.0005678955203332636
3381,1691,1,0.014478804520982111
3383,1692,1,0.02610741196952646
3384,1693,0,0.020119384262641024
3386,1694,0,0.020935058936768232
3389,1695,1,0.013258230240690273
3391,1696,1,0.009571489182951521
3393,1697,1,0.01164448603523606
3394,1698,0,0.022609444732111985
3396,1699,0,0.02130407112782585
3398,1700,0,0.025641540045855823
3401,1701,1,0.021523566692135537
3402,1702,0,0.0634352788099379
3404,1703,0,0.05975339843420946
3407,1704,1,0.007247010157210567
3408,1705,0,0.020669431141921935
3410,1706,0,0.020473164334761255
3412,1707,0,0.025641540045855823
3414,1708,0,0.020209883195027843
3417,1709,1,0.024916574805720102
3418,1710,0,0.020473164334761255
3420,1711,0,0.03301833774776618
